ID,MONTHS_BALANCE,STATUS
1000608,-1,1
1000608,-2,X
1000608,-3,0
1000608,-4,1
1000608,-5,X
1000608,-6,X
1000608,-7,X
1000608,-8,C
1000608,-9,0
1000608,-10,C
1000608,-11,X
1000608,-12,X
1000608,-13,X
1000608,-14,X
1000608,-15,C
1000608,-16,C
1000608,-17,X
1000608,-18,2
1000608,-19,C
1000609,0,3
1000609,-1,1
1000609,-2,X
1000609,-3,0
1000609,-4,X
1000609,-5,0
1000610,0,0
1000610,-1,0
1000610,-2,C
1000610,-3,X
1000610,-4,0
1000610,-5,C
1000610,-6,X
1000610,-7,C
1000610,-8,C
1000610,-9,X
1000611,0,0
1000611,-1,X
1000611,-2,C
1000611,-3,3
1000611,-4,2
1000611,-5,0
1000612,0,0
1000612,-1,C
1000612,-2,C
1000612,-3,C
1000612,-4,C
1000612,-5,X
1000612,-6,0
1000612,-7,0
1000612,-8,C
1000612,-9,C
1000612,-10,0
1000612,-11,0
1000613,0,1
1000613,-1,C
1000613,-2,C
1000613,-3,5
1000613,-4,C
1000613,-5,X
1000613,-6,X
1000613,-7,X
1000613,-8,0
1000613,-9,C
1000613,-10,C
1000614,0,X
1000614,-1,2
1000614,-2,2
1000614,-3,C
1000614,-4,X
1000614,-5,X
1000614,-6,X
1000614,-7,0
1000614,-8,C
1000614,-9,0
1000615,0,5
1000615,-1,0
1000615,-2,C
1000615,-3,0
1000615,-4,X
1000615,-5,0
1000615,-6,C
1000615,-7,1
1000615,-8,5
1000615,-9,X
1000615,-10,X
1000615,-11,C
1000615,-12,0
1000616,0,C
1000616,-1,X
1000616,-2,2
1000616,-3,C
1000616,-4,0
1000616,-5,0
1000617,0,C
1000617,-1,C
1000617,-2,C
1000617,-3,0
1000617,-4,1
1000617,-5,X
1000617,-6,C
1000617,-7,0
1000617,-8,2
1000617,-9,C
1000617,-10,C
1000617,-11,X
1000617,-12,C
1000617,-13,1
1000617,-14,C
1000617,-15,1
1000617,-16,0
1000618,0,0
1000618,-1,X
1000618,-2,C
1000618,-3,C
1000618,-4,X
1000618,-5,C
1000618,-6,C
1000618,-7,C
1000619,0,1
1000619,-1,0
1000619,-2,C
1000619,-3,0
1000619,-4,1
1000619,-5,X
1000619,-6,0
1000619,-7,C
1000619,-8,C
1000619,-9,3
1000620,0,1
1000620,-1,X
1000620,-2,X
1000620,-3,C
1000620,-4,C
1000620,-5,5
1000620,-6,1
1000620,-7,C
1000621,0,C
1000621,-1,X
1000621,-2,C
1000621,-3,C
1000621,-4,C
1000621,-5,X
1000621,-6,X
1000621,-7,0
1000621,-8,X
1000621,-9,X
1000621,-10,0
1000621,-11,C
1000621,-12,X
1000621,-13,C
1000621,-14,X
1000621,-15,1
1000621,-16,C
1000621,-17,X
1000621,-18,C
1000621,-19,0
1000622,0,C
1000622,-1,C
1000622,-2,5
1000622,-3,1
1000622,-4,0
1000622,-5,X
1000622,-6,X
1000622,-7,X
1000622,-8,X
1000622,-9,1
1000623,0,X
1000623,-1,C
1000623,-2,C
1000623,-3,0
1000623,-4,C
1000623,-5,X
1000623,-6,C
1000623,-7,0
1000623,-8,X
1000623,-9,C
1000623,-10,X
1000623,-11,X
1000623,-12,X
1000624,0,1
1000624,-1,C
1000624,-2,X
1000624,-3,C
1000624,-4,0
1000624,-5,X
1000624,-6,X
1000624,-7,0
1000624,-8,0
1000625,0,1
1000625,-1,0
1000625,-2,X
1000625,-3,0
1000625,-4,C
1000625,-5,1
1000625,-6,X
1000626,0,C
1000626,-1,C
1000626,-2,C
1000626,-3,1
1000626,-4,0
1000626,-5,3
1000626,-6,C
1000626,-7,X
1000626,-8,C
1000626,-9,X
1000626,-10,0
1000626,-11,C
1000626,-12,C
1000626,-13,C
1000626,-14,C
1000626,-15,0
1000626,-16,X
1000626,-17,C
1000626,-18,1
1000626,-19,0
1000626,-20,4
1000626,-21,0
1000626,-22,0
1000626,-23,0
1000627,0,C
1000627,-1,X
1000627,-2,X
1000627,-3,0
1000627,-4,X
1000627,-5,X
1000627,-6,2
1000627,-7,C
1000627,-8,C
1000627,-9,X
1000627,-10,X
1000627,-11,C
1000627,-12,1
1000627,-13,C
1000627,-14,C
1000627,-15,X
1000627,-16,C
1000627,-17,C
1000628,0,C
1000628,-1,X
1000628,-2,C
1000629,0,0
1000629,-1,3
1000629,-2,C
1000630,0,2
1000630,-1,X
1000630,-2,X
1000630,-3,C
1000630,-4,X
1000630,-5,1
1000630,-6,0
1000630,-7,1
1000630,-8,4
1000630,-9,0
1000630,-10,C
1000630,-11,X
1000630,-12,0
1000630,-13,1
1000630,-14,0
1000630,-15,0
1000630,-16,3
1000630,-17,X
1000630,-18,0
1000630,-19,X
1000630,-20,X
1000631,0,C
1000631,-1,0
1000631,-2,C
1000631,-3,0
1000631,-4,4
1000631,-5,1
1000631,-6,C
1000631,-7,C
1000631,-8,3
1000632,0,X
1000632,-1,C
1000632,-2,3
1000632,-3,X
1000632,-4,C
1000632,-5,C
1000632,-6,C
1000632,-7,X
1000632,-8,1
1000632,-9,C
1000632,-10,0
1000632,-11,C
1000632,-12,C
1000632,-13,C
1000632,-14,X
1000632,-15,1
1000632,-16,0
1000632,-17,1
1000632,-18,1
1000632,-19,C
1000632,-20,X
1000633,0,C
1000633,-1,X
1000633,-2,5
1000633,-3,0
1000633,-4,X
1000633,-5,1
1000633,-6,X
1000633,-7,X
1000633,-8,X
1000633,-9,C
1000634,0,C
1000634,-1,C
1000634,-2,0
1000634,-3,X
1000634,-4,C
1000634,-5,0
1000634,-6,X
1000634,-7,X
1000634,-8,C
1000634,-9,C
1000634,-10,X
1000634,-11,X
1000634,-12,X
1000634,-13,X
1000634,-14,X
1000634,-15,X
1000634,-16,C
1000634,-17,0
1000634,-18,X
1000634,-19,C
1000634,-20,C
1000634,-21,C
1000634,-22,C
1000635,0,5
1000635,-1,1
1000635,-2,0
1000635,-3,X
1000635,-4,0
1000635,-5,X
1000635,-6,C
1000635,-7,C
1000635,-8,C
1000635,-9,X
1000635,-10,X
1000635,-11,C
1000635,-12,C
1000635,-13,C
1000635,-14,C
1000635,-15,0
1000635,-16,C
1000635,-17,X
1000635,-18,C
1000635,-19,1
1000635,-20,3
1000635,-21,X
1000635,-22,4
1000636,0,1
1000636,-1,X
1000636,-2,X
1000636,-3,X
1000636,-4,0
1000636,-5,X
1000636,-6,X
1000636,-7,C
1000637,0,C
1000637,-1,C
1000637,-2,X
1000637,-3,2
1000638,0,C
1000638,-1,C
1000638,-2,C
1000638,-3,4
1000638,-4,C
1000638,-5,X
1000638,-6,X
1000638,-7,C
1000638,-8,C
1000638,-9,C
1000638,-10,C
1000639,0,C
1000639,-1,C
1000639,-2,0
1000639,-3,5
1000639,-4,X
1000639,-5,C
1000639,-6,1
1000639,-7,0
1000639,-8,C
1000639,-9,C
1000639,-10,X
1000639,-11,C
1000639,-12,2
1000639,-13,C
1000639,-14,1
1000640,0,C
1000640,-1,0
1000640,-2,C
1000640,-3,5
1000640,-4,X
1000640,-5,0
1000640,-6,C
1000640,-7,4
1000640,-8,X
1000640,-9,C
1000640,-10,X
1000640,-11,C
1000640,-12,4
1000640,-13,X
1000640,-14,0
1000641,0,C
1000641,-1,X
1000641,-2,4
1000641,-3,C
1000641,-4,2
1000641,-5,X
1000641,-6,X
1000641,-7,C
1000641,-8,X
1000641,-9,0
1000641,-10,0
1000641,-11,C
1000641,-12,0
1000641,-13,1
1000641,-14,X
1000641,-15,C
1000642,0,2
1000642,-1,X
1000642,-2,X
1000642,-3,X
1000642,-4,C
1000642,-5,0
1000642,-6,0
1000642,-7,C
1000642,-8,1
1000642,-9,C
1000642,-10,C
1000642,-11,C
1000642,-12,C
1000642,-13,0
1000642,-14,0
1000642,-15,X
1000642,-16,X
1000643,0,C
1000643,-1,C
1000643,-2,X
1000643,-3,1
1000643,-4,3
1000643,-5,C
1000643,-6,2
1000643,-7,0
1000643,-8,X
1000643,-9,C
1000643,-10,C
1000643,-11,X
1000643,-12,X
1000643,-13,C
1000643,-14,3
1000643,-15,X
1000643,-16,0
1000643,-17,X
1000643,-18,0
1000643,-19,C
1000643,-20,C
1000643,-21,2
1000644,0,0
1000644,-1,C
1000644,-2,C
1000644,-3,0
1000644,-4,0
1000644,-5,X
1000644,-6,C
1000644,-7,0
1000644,-8,X
1000644,-9,C
1000644,-10,1
1000644,-11,X
1000644,-12,0
1000644,-13,C
1000644,-14,C
1000644,-15,C
1000644,-16,0
1000644,-17,1
1000644,-18,0
1000645,0,C
1000645,-1,C
1000645,-2,0
1000645,-3,X
1000645,-4,C
1000645,-5,X
1000645,-6,C
1000645,-7,0
1000645,-8,C
1000645,-9,X
1000645,-10,C
1000645,-11,0
1000646,0,C
1000646,-1,C
1000646,-2,1
1000646,-3,C
1000646,-4,1
1000646,-5,0
1000646,-6,C
1000646,-7,C
1000646,-8,0
1000646,-9,0
1000646,-10,C
1000646,-11,1
1000646,-12,C
1000646,-13,X
1000646,-14,X
1000646,-15,C
1000646,-16,X
1000646,-17,C
1000646,-18,C
1000646,-19,X
1000646,-20,X
1000646,-21,0
1000646,-22,X
1000647,0,0
1000647,-1,0
1000647,-2,4
1000648,0,X
1000648,-1,0
1000648,-2,2
1000649,0,5
1000649,-1,0
1000649,-2,C
1000649,-3,C
1000649,-4,X
1000649,-5,C
1000649,-6,X
1000649,-7,X
1000649,-8,X
1000649,-9,X
1000649,-10,1
1000649,-11,X
1000650,0,0
1000650,-1,X
1000650,-2,X
1000650,-3,X
1000650,-4,X
1000650,-5,0
1000650,-6,X
1000650,-7,C
1000650,-8,X
1000650,-9,C
1000650,-10,X
1000650,-11,X
1000651,0,0
1000651,-1,C
1000651,-2,1
1000651,-3,C
1000651,-4,C
1000651,-5,0
1000651,-6,1
1000651,-7,0
1000651,-8,X
1000651,-9,C
1000651,-10,X
1000651,-11,1
1000651,-12,0
1000651,-13,C
1000651,-14,1
1000651,-15,C
1000651,-16,5
1000651,-17,0
1000651,-18,0
1000651,-19,X
1000652,0,X
1000652,-1,1
1000652,-2,C
1000652,-3,X
1000652,-4,X
1000652,-5,X
1000652,-6,0
1000652,-7,X
1000652,-8,2
1000652,-9,1
1000652,-10,X
1000652,-11,X
1000652,-12,C
1000652,-13,X
1000652,-14,0
1000652,-15,X
1000652,-16,1
1000652,-17,C
1000652,-18,1
1000652,-19,X
1000652,-20,C
1000652,-21,X
1000652,-22,C
1000653,0,2
1000653,-1,C
1000653,-2,C
1000653,-3,0
1000653,-4,C
1000653,-5,C
1000653,-6,C
1000653,-7,C
1000653,-8,0
1000653,-9,C
1000653,-10,X
1000653,-11,C
1000653,-12,0
1000653,-13,2
1000653,-14,0
1000653,-15,X
1000653,-16,C
1000653,-17,C
1000653,-18,X
1000653,-19,1
1000653,-20,4
1000653,-21,2
1000653,-22,X
1000654,0,C
1000654,-1,X
1000654,-2,0
1000654,-3,C
1000654,-4,X
1000654,-5,0
1000654,-6,X
1000654,-7,1
1000654,-8,0
1000654,-9,0
1000654,-10,X
1000654,-11,X
1000654,-12,0
1000654,-13,5
1000654,-14,C
1000654,-15,0
1000654,-16,0
1000654,-17,1
1000654,-18,X
1000654,-19,C
1000654,-20,2
1000654,-21,C
1000654,-22,X
1000654,-23,1
1000655,0,X
1000655,-1,C
1000655,-2,C
1000655,-3,C
1000655,-4,X
1000656,0,1
1000656,-1,3
1000656,-2,X
1000656,-3,X
1000656,-4,X
1000656,-5,C
1000656,-6,X
1000656,-7,0
1000656,-8,C
1000656,-9,C
1000656,-10,X
1000656,-11,C
1000656,-12,0
1000656,-13,0
1000657,0,C
1000657,-1,0
1000657,-2,0
1000657,-3,0
1000657,-4,C
1000657,-5,1
1000657,-6,1
1000657,-7,1
1000657,-8,0
1000657,-9,1
1000657,-10,0
1000657,-11,4
1000658,0,X
1000658,-1,X
1000658,-2,X
1000658,-3,C
1000658,-4,2
1000658,-5,C
1000658,-6,C
1000658,-7,C
1000658,-8,C
1000658,-9,C
1000659,0,1
1000659,-1,X
1000659,-2,5
1000659,-3,C
1000659,-4,C
1000659,-5,C
1000659,-6,2
1000659,-7,X
1000659,-8,C
1000659,-9,C
1000659,-10,0
1000659,-11,X
1000660,0,C
1000660,-1,4
1000660,-2,3
1000660,-3,C
1000660,-4,C
1000661,0,1
1000661,-1,0
1000661,-2,0
1000661,-3,3
1000661,-4,4
1000662,0,C
1000662,-1,X
1000662,-2,X
1000662,-3,1
1000662,-4,X
1000662,-5,C
1000662,-6,C
1000662,-7,X
1000662,-8,C
1000662,-9,1
1000662,-10,X
1000662,-11,C
1000662,-12,C
1000663,0,0
1000663,-1,0
1000663,-2,1
1000663,-3,0
1000663,-4,C
1000663,-5,X
1000663,-6,4
1000663,-7,0
1000663,-8,X
1000664,0,X
1000664,-1,C
1000664,-2,C
1000664,-3,C
1000664,-4,C
1000664,-5,C
1000665,0,C
1000665,-1,X
1000665,-2,2
1000665,-3,C
1000665,-4,X
1000665,-5,C
1000665,-6,X
1000665,-7,C
1000665,-8,X
1000665,-9,X
1000665,-10,C
1000665,-11,C
1000665,-12,0
1000665,-13,X
1000665,-14,C
1000666,0,X
1000666,-1,0
1000666,-2,C
1000666,-3,1
1000666,-4,X
1000666,-5,0
1000666,-6,C
1000666,-7,4
1000666,-8,X
1000666,-9,C
1000666,-10,C
1000666,-11,C
1000666,-12,0
1000666,-13,C
1000666,-14,C
1000666,-15,X
1000666,-16,C
1000666,-17,2
1000666,-18,X
1000666,-19,C
1000666,-20,X
1000666,-21,C
1000666,-22,X
1000666,-23,5
1000667,0,C
1000667,-1,3
1000667,-2,C
1000667,-3,C
1000667,-4,1
1000667,-5,C
1000667,-6,C
1000667,-7,C
1000667,-8,0
1000667,-9,1
1000667,-10,C
1000667,-11,X
1000667,-12,0
1000667,-13,X
1000667,-14,C
1000667,-15,2
1000667,-16,0
1000667,-17,3
1000667,-18,1
1000667,-19,X
1000667,-20,C
1000667,-21,X
1000668,0,4
1000668,-1,C
1000668,-2,X
1000668,-3,2
1000668,-4,1
1000669,0,C
1000669,-1,C
1000669,-2,2
1000669,-3,X
1000669,-4,0
1000669,-5,C
1000669,-6,X
1000669,-7,C
1000669,-8,X
1000669,-9,C
1000669,-10,C
1000669,-11,X
1000669,-12,C
1000670,0,C
1000670,-1,C
1000670,-2,5
1000670,-3,X
1000670,-4,C
1000670,-5,X
1000670,-6,C
1000670,-7,C
1000670,-8,0
1000670,-9,1
1000670,-10,0
1000670,-11,X
1000670,-12,X
1000670,-13,C
1000670,-14,0
1000670,-15,X
1000670,-16,X
1000670,-17,C
1000670,-18,C
1000670,-19,C
1000671,0,1
1000671,-1,0
1000671,-2,C
1000671,-3,1
1000671,-4,0
1000671,-5,C
1000671,-6,1
1000671,-7,0
1000671,-8,X
1000671,-9,0
1000671,-10,C
1000671,-11,0
1000671,-12,C
1000671,-13,C
1000671,-14,C
1000671,-15,C
1000671,-16,C
1000672,0,C
1000672,-1,0
1000672,-2,3
1000672,-3,C
1000672,-4,3
1000672,-5,3
1000672,-6,2
1000672,-7,2
1000672,-8,0
1000672,-9,C
1000672,-10,0
1000673,0,X
1000673,-1,1
1000673,-2,0
1000673,-3,X
1000673,-4,0
1000673,-5,1
1000673,-6,X
1000673,-7,1
1000673,-8,C
1000673,-9,X
1000674,0,0
1000674,-1,2
1000674,-2,X
1000674,-3,C
1000674,-4,X
1000674,-5,X
1000674,-6,X
1000674,-7,C
1000674,-8,X
1000674,-9,1
1000674,-10,C
1000674,-11,C
1000674,-12,4
1000674,-13,0
1000674,-14,C
1000674,-15,C
1000674,-16,1
1000674,-17,0
1000674,-18,X
1000674,-19,0
1000674,-20,X
1000674,-21,X
1000675,0,C
1000675,-1,0
1000675,-2,C
1000675,-3,X
1000675,-4,C
1000675,-5,1
1000675,-6,4
1000675,-7,X
1000675,-8,2
1000675,-9,C
1000675,-10,1
1000675,-11,C
1000675,-12,X
1000676,0,X
1000676,-1,3
1000676,-2,C
1000676,-3,C
1000676,-4,1
1000676,-5,C
1000677,0,0
1000677,-1,0
1000677,-2,X
1000677,-3,1
1000677,-4,X
1000677,-5,C
1000677,-6,X
1000677,-7,0
1000677,-8,X
1000677,-9,0
1000677,-10,X
1000677,-11,X
1000677,-12,X
1000677,-13,C
1000677,-14,X
1000677,-15,X
1000677,-16,2
1000677,-17,0
1000678,0,C
1000678,-1,X
1000678,-2,C
1000678,-3,X
1000678,-4,1
1000678,-5,5
1000678,-6,X
1000678,-7,C
1000678,-8,X
1000678,-9,0
1000678,-10,C
1000678,-11,C
1000678,-12,0
1000678,-13,X
1000678,-14,1
1000678,-15,X
1000678,-16,C
1000679,0,C
1000679,-1,X
1000679,-2,C
1000679,-3,C
1000679,-4,X
1000679,-5,C
1000679,-6,2
1000679,-7,C
1000679,-8,0
1000679,-9,X
1000679,-10,C
1000679,-11,X
1000679,-12,C
1000679,-13,0
1000680,0,0
1000680,-1,C
1000680,-2,1
1000680,-3,C
1000680,-4,0
1000680,-5,C
1000680,-6,0
1000680,-7,C
1000680,-8,C
1000681,0,4
1000681,-1,2
1000681,-2,X
1000681,-3,0
1000681,-4,C
1000681,-5,0
1000681,-6,X
1000681,-7,C
1000681,-8,C
1000681,-9,C
1000681,-10,0
1000681,-11,0
1000681,-12,X
1000682,0,C
1000682,-1,3
1000682,-2,C
1000682,-3,1
1000682,-4,X
1000682,-5,0
1000682,-6,C
1000682,-7,C
1000682,-8,C
1000682,-9,C
1000682,-10,C
1000682,-11,1
1000682,-12,0
1000682,-13,C
1000683,0,X
1000683,-1,5
1000683,-2,X
1000683,-3,0
1000683,-4,0
1000683,-5,C
1000683,-6,C
1000683,-7,X
1000683,-8,C
1000683,-9,C
1000683,-10,X
1000683,-11,C
1000683,-12,X
1000683,-13,C
1000683,-14,C
1000684,0,3
1000684,-1,0
1000684,-2,X
1000684,-3,X
1000684,-4,X
1000684,-5,3
1000684,-6,0
1000684,-7,3
1000684,-8,1
1000684,-9,0
1000684,-10,C
1000684,-11,X
1000684,-12,0
1000684,-13,X
1000684,-14,X
1000684,-15,X
1000684,-16,C
1000684,-17,X
1000684,-18,5
1000684,-19,C
1000684,-20,C
1000684,-21,4
1000685,0,C
1000685,-1,0
1000685,-2,X
1000685,-3,X
1000685,-4,0
1000685,-5,5
1000685,-6,X
1000685,-7,X
1000685,-8,C
1000685,-9,0
1000685,-10,C
1000685,-11,0
1000685,-12,C
1000686,0,0
1000686,-1,X
1000686,-2,5
1000686,-3,C
1000686,-4,X
1000686,-5,C
1000686,-6,X
1000686,-7,C
1000686,-8,1
1000686,-9,1
1000686,-10,X
1000686,-11,C
1000686,-12,X
1000686,-13,C
1000686,-14,C
1000686,-15,1
1000686,-16,C
1000686,-17,2
1000686,-18,0
1000686,-19,C
1000686,-20,C
1000686,-21,4
1000686,-22,0
1000686,-23,X
1000687,0,0
1000687,-1,0
1000687,-2,0
1000687,-3,X
1000687,-4,X
1000687,-5,C
1000687,-6,2
1000687,-7,C
1000687,-8,X
1000687,-9,X
1000687,-10,0
1000687,-11,4
1000687,-12,X
1000687,-13,X
1000687,-14,X
1000687,-15,C
1000687,-16,1
1000688,0,0
1000688,-1,C
1000688,-2,X
1000688,-3,5
1000688,-4,X
1000688,-5,X
1000688,-6,1
1000688,-7,1
1000688,-8,C
1000688,-9,2
1000688,-10,0
1000688,-11,X
1000688,-12,0
1000688,-13,X
1000688,-14,X
1000688,-15,0
1000688,-16,1
1000688,-17,X
1000689,0,X
1000689,-1,X
1000689,-2,X
1000689,-3,C
1000689,-4,2
1000689,-5,C
1000689,-6,C
1000689,-7,C
1000690,0,X
1000690,-1,C
1000690,-2,C
1000690,-3,X
1000690,-4,C
1000690,-5,X
1000690,-6,3
1000690,-7,C
1000690,-8,0
1000690,-9,C
1000690,-10,C
1000690,-11,0
1000690,-12,C
1000690,-13,X
1000691,0,0
1000691,-1,5
1000691,-2,0
1000691,-3,0
1000691,-4,C
1000691,-5,X
1000691,-6,0
1000691,-7,0
1000691,-8,C
1000691,-9,1
1000691,-10,2
1000691,-11,1
1000691,-12,0
1000691,-13,X
1000691,-14,1
1000691,-15,1
1000692,0,X
1000692,-1,C
1000692,-2,C
1000692,-3,1
1000692,-4,X
1000692,-5,X
1000692,-6,C
1000692,-7,X
1000692,-8,C
1000692,-9,C
1000693,0,C
1000693,-1,3
1000693,-2,2
1000693,-3,X
1000693,-4,C
1000693,-5,C
1000693,-6,1
1000693,-7,C
1000693,-8,C
1000693,-9,X
1000693,-10,C
1000694,0,X
1000694,-1,C
1000694,-2,C
1000694,-3,C
1000694,-4,0
1000694,-5,0
1000695,0,X
1000695,-1,C
1000695,-2,C
1000695,-3,2
1000695,-4,5
1000695,-5,0
1000695,-6,0
1000695,-7,X
1000695,-8,1
1000695,-9,X
1000695,-10,C
1000695,-11,C
1000696,0,0
1000696,-1,C
1000696,-2,X
1000696,-3,C
1000696,-4,X
1000696,-5,X
1000696,-6,X
1000696,-7,C
1000696,-8,X
1000696,-9,C
1000696,-10,1
1000696,-11,4
1000696,-12,C
1000696,-13,C
1000696,-14,X
1000696,-15,C
1000696,-16,C
1000696,-17,C
1000697,0,X
1000697,-1,X
1000697,-2,3
1000697,-3,C
1000697,-4,3
1000697,-5,X
1000697,-6,0
1000697,-7,5
1000697,-8,2
1000697,-9,X
1000697,-10,X
1000697,-11,X
1000697,-12,X
1000697,-13,C
1000697,-14,2
1000697,-15,0
1000697,-16,C
1000697,-17,5
1000697,-18,5
1000697,-19,C
1000697,-20,1
1000698,0,C
1000698,-1,C
1000698,-2,X
1000698,-3,X
1000698,-4,0
1000698,-5,X
1000698,-6,X
1000698,-7,C
1000699,0,C
1000699,-1,C
1000699,-2,X
1000699,-3,0
1000699,-4,X
1000699,-5,X
1000699,-6,2
1000699,-7,X
1000699,-8,0
1000699,-9,C
1000699,-10,X
1000699,-11,0
1000699,-12,0
1000699,-13,C
1000699,-14,C
1000699,-15,C
1000699,-16,C
1000699,-17,X
1000699,-18,0
1000699,-19,C
1000699,-20,X
1000699,-21,0
1000700,0,C
1000700,-1,X
1000700,-2,C
1000700,-3,0
1000700,-4,C
1000700,-5,C
1000700,-6,C
1000700,-7,X
1000700,-8,C
1000701,0,5
1000701,-1,C
1000701,-2,X
1000701,-3,C
1000701,-4,C
1000701,-5,C
1000702,0,X
1000702,-1,X
1000702,-2,C
1000702,-3,C
1000702,-4,0
1000702,-5,C
1000702,-6,X
1000703,0,C
1000703,-1,0
1000703,-2,X
1000703,-3,0
1000703,-4,2
1000703,-5,2
1000703,-6,C
1000703,-7,0
1000703,-8,C
1000703,-9,X
1000703,-10,X
1000703,-11,C
1000703,-12,0
1000703,-13,2
1000704,0,0
1000704,-1,X
1000704,-2,X
1000705,0,C
1000705,-1,0
1000705,-2,0
1000705,-3,C
1000705,-4,0
1000705,-5,C
1000705,-6,0
1000705,-7,X
1000705,-8,C
1000705,-9,0
1000705,-10,X
1000705,-11,X
1000705,-12,C
1000705,-13,0
1000705,-14,X
1000705,-15,X
1000705,-16,C
1000705,-17,2
1000705,-18,X
1000705,-19,X
1000705,-20,4
1000705,-21,C
1000705,-22,C
1000705,-23,C
1000706,0,C
1000706,-1,X
1000706,-2,C
1000706,-3,C
1000706,-4,1
1000706,-5,X
1000706,-6,C
1000706,-7,X
1000706,-8,X
1000706,-9,0
1000706,-10,X
1000706,-11,X
1000706,-12,C
1000706,-13,C
1000706,-14,X
1000707,0,0
1000707,-1,C
1000707,-2,C
1000708,0,C
1000708,-1,X
1000708,-2,2
1000708,-3,C
1000708,-4,X
1000708,-5,3
1000708,-6,1
1000708,-7,C
1000708,-8,C
1000708,-9,3
1000708,-10,C
1000708,-11,X
1000708,-12,X
1000708,-13,C
1000708,-14,C
1000708,-15,C
1000708,-16,X
1000708,-17,4
1000708,-18,X
1000708,-19,2
1000709,0,0
1000709,-1,C
1000709,-2,X
1000709,-3,C
1000709,-4,X
1000709,-5,C
1000709,-6,0
1000710,0,C
1000710,-1,X
1000710,-2,C
1000710,-3,C
1000710,-4,4
1000710,-5,1
1000710,-6,X
1000710,-7,0
1000710,-8,C
1000710,-9,C
1000710,-10,X
1000710,-11,1
1000710,-12,1
1000710,-13,X
1000710,-14,5
1000710,-15,C
1000710,-16,0
1000711,0,X
1000711,-1,0
1000711,-2,0
1000711,-3,X
1000711,-4,C
1000711,-5,C
1000711,-6,1
1000711,-7,1
1000711,-8,C
1000711,-9,0
1000711,-10,1
1000711,-11,0
1000711,-12,C
1000711,-13,X
1000711,-14,C
1000711,-15,X
1000711,-16,1
1000711,-17,0
1000712,0,0
1000712,-1,C
1000712,-2,X
1000712,-3,X
1000712,-4,C
1000712,-5,X
1000712,-6,C
1000712,-7,C
1000712,-8,X
1000712,-9,C
1000712,-10,2
1000712,-11,0
1000712,-12,0
1000712,-13,X
1000712,-14,X
1000712,-15,X
1000712,-16,C
1000712,-17,4
1000712,-18,0
1000712,-19,X
1000712,-20,C
1000712,-21,C
1000713,0,1
1000713,-1,5
1000713,-2,C
1000713,-3,X
1000713,-4,X
1000713,-5,X
1000713,-6,0
1000713,-7,1
1000713,-8,1
1000713,-9,C
1000713,-10,C
1000713,-11,X
1000713,-12,C
1000713,-13,C
1000713,-14,C
1000713,-15,0
1000713,-16,X
1000713,-17,0
1000713,-18,C
1000714,0,C
1000714,-1,X
1000714,-2,0
1000714,-3,C
1000714,-4,C
1000714,-5,C
1000714,-6,0
1000715,0,C
1000715,-1,C
1000715,-2,1
1000715,-3,0
1000715,-4,0
1000715,-5,C
1000715,-6,C
1000715,-7,X
1000715,-8,C
1000715,-9,0
1000715,-10,X
1000715,-11,1
1000715,-12,1
1000715,-13,X
1000715,-14,3
1000715,-15,0
1000715,-16,X
1000715,-17,C
1000715,-18,4
1000715,-19,C
1000715,-20,C
1000715,-21,C
1000715,-22,C
1000716,0,C
1000716,-1,2
1000716,-2,C
1000716,-3,X
1000716,-4,X
1000716,-5,C
1000716,-6,X
1000716,-7,1
1000716,-8,C
1000716,-9,1
1000716,-10,C
1000716,-11,X
1000716,-12,C
1000716,-13,2
1000716,-14,C
1000716,-15,C
1000716,-16,0
1000716,-17,0
1000716,-18,C
1000717,0,X
1000717,-1,X
1000717,-2,C
1000717,-3,1
1000718,0,C
1000718,-1,1
1000718,-2,X
1000718,-3,C
1000718,-4,X
1000718,-5,C
1000718,-6,X
1000718,-7,0
1000718,-8,C
1000718,-9,X
1000718,-10,0
1000718,-11,0
1000719,0,C
1000719,-1,C
1000719,-2,C
1000719,-3,X
1000720,0,0
1000720,-1,0
1000720,-2,C
1000720,-3,0
1000720,-4,X
1000720,-5,C
1000720,-6,X
1000720,-7,C
1000720,-8,X
1000720,-9,X
1000721,0,X
1000721,-1,C
1000721,-2,X
1000721,-3,4
1000721,-4,C
1000721,-5,X
1000721,-6,1
1000721,-7,X
1000721,-8,C
1000721,-9,X
1000721,-10,1
1000721,-11,0
1000722,0,X
1000722,-1,0
1000722,-2,C
1000722,-3,C
1000722,-4,X
1000722,-5,0
1000722,-6,3
1000722,-7,0
1000722,-8,X
1000722,-9,X
1000722,-10,C
1000722,-11,3
1000722,-12,0
1000722,-13,X
1000722,-14,X
1000722,-15,4
1000722,-16,X
1000722,-17,5
1000722,-18,X
1000722,-19,2
1000722,-20,0
1000723,0,C
1000723,-1,X
1000723,-2,C
1000723,-3,0
1000723,-4,C
1000723,-5,0
1000723,-6,X
1000723,-7,3
1000723,-8,X
1000723,-9,1
1000723,-10,C
1000724,0,1
1000724,-1,C
1000724,-2,0
1000724,-3,0
1000724,-4,4
1000724,-5,C
1000724,-6,X
1000724,-7,C
1000724,-8,1
1000724,-9,X
1000724,-10,C
1000724,-11,0
1000724,-12,X
1000724,-13,1
1000724,-14,0
1000724,-15,C
1000725,0,0
1000725,-1,C
